"","M_HCV_unfiltered.logFC","M_HCV_unfiltered.gene_name","M_HCV_unfiltered.adj.P.Val","F_HCV_unfiltered.logFC","F_HCV_unfiltered.gene_name","F_HCV_unfiltered.adj.P.Val","residuals"
"523",-3.72026291183467,"IGKJ2",9.54503590856517e-24,-2.58792954194278,"IGKJ2",2.15984989722518e-07,-1.03483860813031
"524",-2.37928639230812,"RDH16",6.95515293587842e-24,-2.09695297602803,"RDH16",4.96100535177406e-11,-0.198615541049014
"525",-4.30670673359435,"IGHV3-15",9.39918739165193e-24,-2.74582896415245,"IGHV3-15",1.60114823661208e-06,-1.45895232284924
"526",-2.48975438500598,"TDO2",7.79150803197651e-24,-2.25764971066964,"TDO2",3.72178000081799e-11,-0.143877621208241
"531",-4.5594013772449,"IGHV5-51",1.24616339736019e-23,-2.98237195065552,"IGHV5-51",1.00676115796484e-06,-1.46846654328206
"535",-2.03035867517189,"PALM3",1.07660055708458e-23,-1.67930252755026,"PALM3",2.20070857284336e-09,-0.279057615507005
"536",-3.9559864132134,"IGLV4-69",1.59354140978843e-23,-2.39910034306755,"IGLV4-69",7.06010086403643e-06,-1.46468988804602
"538",-3.77651337320268,"IGKJ1",1.92172714836923e-23,-2.42709645522806,"IGKJ1",1.74746076697056e-06,-1.25643516017259
"544",-2.54401260849126,"SRD5A2",1.88457490771306e-23,-3.17938225809059,"SRD5A2",1.17228572492381e-13,0.749460675875781
"545",-4.21761983886688,"IGHJ5",2.61942228069329e-23,-2.79752372139548,"IGHJ5",8.49648047866498e-07,-1.3167201071366
"546",-4.41750609693932,"IGHV1-24",2.79256806800502e-23,-2.99003431683558,"IGHV1-24",7.96422007384094e-07,-1.31869388948906
"547",-4.45361991852044,"IGHV3-11",2.8418311123836e-23,-3.03282503791363,"IGHV3-11",4.39049623517694e-07,-1.31081627502979
"549",-2.68179707076245,"GAS1",2.92644206172342e-23,-2.21366927888728,"GAS1",3.19118637161357e-09,-0.381134837195536
"551",-3.97369858424084,"EPO",3.33590305755167e-23,-2.29475077738294,"EPO",1.36478597553891e-05,-1.58967969144342
"552",-4.31816920393913,"IGHV3-49",3.41761532502164e-23,-3.00657149340479,"IGHV3-49",5.02361136143077e-07,-1.20235578391276
"553",-4.49263091290798,"IGHV3-7",3.2791036915778e-23,-2.80567789456846,"IGHV3-7",2.35115935485723e-06,-1.58334820050889
"554",-4.14573319066875,"IGLV7-43",3.59373939461249e-23,-2.79442389068295,"IGLV7-43",8.62146914578128e-07,-1.24802027143171
"561",2.92060249590226,"HHIPL2",4.67004409768281e-23,1.97698400934826,"HHIPL2",1.78354987757049e-06,0.913020992220796
"562",-3.72500379132972,"THRSP",3.83490200276709e-23,-3.87878595387623,"THRSP",3.18435364170627e-12,0.287498576315541
"564",-2.87800461369156,"LRCOL1",4.7058734720809e-23,-2.44090154348271,"LRCOL1",1.72256736952061e-09,-0.34373393926596
"565",-4.40905328161948,"IGKV1-27",5.10685170238981e-23,-2.7934990698807,"IGKV1-27",2.86687686952624e-06,-1.51229113381479
"569",-4.15552215519689,"IGKV2-24",5.93060655651485e-23,-3.01662981513814,"IGKV2-24",2.27356114555131e-07,-1.02936817520661
"570",-3.67816964417388,"IGHV1-58",6.00485001231618e-23,-2.85301438071111,"IGHV1-58",4.75759226360589e-08,-0.720222175723529
"572",-2.52960694656984,"LINC01750",6.52245016119635e-23,-2.69065359405419,"LINC01750",9.61419799257159e-13,0.26142386374201
"574",-4.48847710914685,"IGLV3-1",6.27206056060742e-23,-2.9467251271012,"IGLV3-1",4.19044343582385e-07,-1.4341893547126
"575",-4.18369626843333,"IGHV2-5",6.65083681918824e-23,-3.56458664288134,"IGHV2-5",3.38789022867308e-09,-0.494209698263274
"578",-4.34049963873458,"IGKV1-6",7.61201896960553e-23,-2.93369230485863,"IGKV1-6",1.04218702879667e-06,-1.2996104097672
"582",-4.42117601214936,"IGLV2-23",7.73592812539422e-23,-2.82220472958314,"IGLV2-23",1.51876307984819e-06,-1.49490271891449
"583",-3.8724611627774,"IGLV3-9",9.14800055489977e-23,-2.68263674559633,"IGLV3-9",7.16098507351766e-07,-1.08967215506421
"588",-4.06901080741684,"IGKV6-21",1.01648505431139e-22,-2.54132221972408,"IGKV6-21",6.1222705482562e-06,-1.43150163537521
"591",-2.95613632521026,"CYP2C8",8.33769295755819e-23,-3.52127169962077,"CYP2C8",3.45735042007047e-18,0.688819876972661
"592",-3.45230548577529,"IGKJ5",1.04595207327112e-22,-2.47378532249597,"IGKJ5",2.95712876353811e-07,-0.884228307865221
"596",-2.14455920832434,"EPHB1",1.30208539931247e-22,-1.49683613407638,"EPHB1",1.91109697376195e-06,-0.580844580385744
"598",-2.07539159450855,"RGS11",1.36395830269012e-22,-1.84081141255924,"RGS11",3.66158571964512e-10,-0.158049682859253
"604",-2.20781769490514,"GZMK",1.40087479036415e-22,-1.78611335083964,"GZMK",5.6773179661289e-09,-0.346708681955585
"605",-4.03897982640241,"IGHV3-20",1.62518130298051e-22,-2.65688374990176,"IGHV3-20",2.25417130450599e-06,-1.28266644785376
"609",2.21035053219213,"DUXAP9",1.65852704710916e-22,2.41290285706423,"DUXAP9",2.83616647157663e-14,-0.245381776733258
"611",-2.08723746796399,"FBLN5",1.24196338593551e-22,-1.6559870443383,"FBLN5",8.91893900656263e-09,-0.359906127963301
"614",-3.6997039397854,"FXYD2",1.8148617443232e-22,-1.93973209799782,"FXYD2",1.05335570300901e-05,-1.68066561132169
"615",-4.11463419138913,"IGHV3-43",1.93710188695098e-22,-2.70223471895272,"IGHV3-43",2.9916297041389e-06,-1.31169728783057
"617",-3.6207914235813,"IGHJ3",1.98026028500076e-22,-2.4637092567688,"IGHJ3",1.15708609972008e-06,-1.06307304752846
"618",-3.50109540723006,"IGKV3D-11",2.04031394794812e-22,-2.70387299575808,"IGKV3D-11",4.11105292818602e-08,-0.696474256538385
"619",-4.23545285346614,"IGKV2-30",1.94389915576879e-22,-3.04760624974604,"IGKV2-30",3.2963270209981e-07,-1.07745323480744
"621",-3.70972275333064,"IGLV5-45",2.25906681294788e-22,-2.27901764979444,"IGLV5-45",1.35407361413875e-05,-1.34187846237651
"624",-4.20213666305475,"IGKV2D-29",2.44495333964937e-22,-3.22930931144476,"IGKV2D-29",5.00643430376991e-08,-0.857335363665274
"625",-2.25833859582788,"PRELP",1.82637945985659e-22,-1.92468457092915,"PRELP",4.25483706597703e-10,-0.254770030619623
"626",-4.25006427797116,"IGHV3-66",2.49883556190187e-22,-2.54078594607619,"IGHV3-66",2.02724223474371e-05,-1.61310642750783
"630",-3.04892574956222,"CD79A",2.79525954396946e-22,-1.98462289109409,"CD79A",1.17780438155031e-06,-0.98373698465939
"631",-2.24446693544018,"AC092597.1",2.98057185942716e-22,-1.36899978151315,"AC092597.1",1.40869316726145e-05,-0.812175770012629
"641",5.05744437340065,"MAGEA1",3.59097178260966e-22,5.21459492312059,"MAGEA1",1.69231460816152e-13,-0.278595960808301
"644",-3.11441715880165,"AL592182.2",3.94803457545881e-22,-1.62464642109901,"AL592182.2",0.00021685278461466,-1.41930586529614
"648",-2.4055551373571,"AKR1D1",2.6931595005744e-22,-2.30382427345152,"AKR1D1",3.52224867510883e-11,-0.0122081446373741
"652",-2.08615548135456,"CD1C",4.52111008297975e-22,-1.15324300308457,"CD1C",8.09727575715459e-05,-0.875675266511564
"654",-3.89036561207717,"IGHV4-28",5.24790831306364e-22,-2.3601632938625,"IGHV4-28",1.56364222442405e-05,-1.43909871638439
"657",-3.75114361333814,"IGKV1D-16",5.94367173898814e-22,-2.77750627051351,"IGKV1D-16",2.69621897106189e-07,-0.87082302559002
"658",3.53573437549833,"LNCAROD",5.95833530962253e-22,4.06737503160405,"LNCAROD",5.07660595164464e-16,-0.620894880550557
"659",-2.39279834270871,"FXYD1",3.8221303167248e-22,-1.50242818682462,"FXYD1",8.10256275723029e-06,-0.823334748063991
"660",-3.98529428393179,"IGHV3-74",5.89022908503854e-22,-2.31983959905375,"IGHV3-74",2.37776811401993e-05,-1.57548257283045
"661",-3.98327618323738,"IGHJ4",6.31079775246556e-22,-2.50132652548774,"IGHJ4",5.30866313048107e-06,-1.38688499146253
"663",-2.07886834513469,"TPPP2",6.55921282466966e-22,-2.09571554188242,"TPPP2",5.84971438323326e-11,0.100530349364741
"665",-4.6865079249644,"IGKV1-12",6.96861893716523e-22,-3.40440873067946,"IGKV1-12",2.35126993896658e-07,-1.16169388664673
"666",-4.25702245764782,"IGHV6-1",7.32160045051291e-22,-2.66569408996676,"IGHV6-1",1.14683586432841e-05,-1.49165151938298
"671",-4.45338044333504,"CCL19",6.95325523617694e-22,-2.78050010439087,"CCL19",8.4380281383893e-07,-1.5699820142182
"675",-3.71291933470165,"IGHV3-13",8.17999383731492e-22,-2.70834778471281,"IGHV3-13",4.92718461855473e-07,-0.903697831710765
"677",-4.05088277429321,"IGKV3D-20",8.36818469248524e-22,-3.01075977233789,"IGKV3D-20",1.75235585327376e-07,-0.930763551509536
"678",2.03209825238693,"HIST2H4B",7.06593264209521e-22,1.22015211408178,"HIST2H4B",3.26572012720057e-05,0.802585476577847
"680",-2.39975537035951,"TNFRSF11B",8.31067338117846e-22,-1.49270843923641,"TNFRSF11B",6.33916709256307e-06,-0.840284261085055
"684",-2.90595097640377,"TBX15",8.7801748130283e-22,-2.14334361270721,"TBX15",4.48079218660765e-08,-0.677587759254812
"692",-5.11312246756528,"HAMP",1.02386997616344e-21,-3.14547428385838,"HAMP",4.23864238946566e-06,-1.85450862099492
"693",-2.516715883762,"SDC4P",1.31657021046021e-21,-1.90592493079086,"SDC4P",3.31191524942382e-07,-0.532433357407329
"695",-3.77497647985185,"KRT7",1.14332421228744e-21,-3.65999815938082,"KRT7",1.91640738926659e-11,0.012598870312059
"697",-4.40343192094557,"IGLV1-40",1.23762398235636e-21,-2.7409813164243,"IGLV1-40",2.10283284525089e-06,-1.56066118375413
"699",-2.21090743579537,"EGR1",9.63850836612136e-22,-2.00939648204697,"EGR1",3.52983096432971e-10,-0.120249928734479
"702",-2.25390981335761,"ADIRF",1.11130522942851e-21,-1.96294308959927,"ADIRF",2.91134620122162e-08,-0.211009188892704
"703",-3.83860956601839,"PDX1",1.46077859245519e-21,-2.32501483571484,"PDX1",1.0497029423242e-05,-1.42347740022887
"708",-3.5313611168216,"MT1G",1.09705957548536e-21,-3.9013020472134,"MT1G",5.05833457659076e-13,0.504289149596266
"710",-4.52433607304356,"IGLV1-44",1.50060726716033e-21,-2.67672158536212,"IGLV1-44",8.44515540928166e-06,-1.74762820597385
"714",-4.19421791880063,"IGHV2-70",1.8494544283821e-21,-2.47754564644265,"IGHV2-70",2.77275109240432e-05,-1.6222749016099
"717",-3.97856262716442,"IGLV6-57",1.82619297002279e-21,-2.88627255458639,"IGLV6-57",2.6800864600214e-07,-0.986423754783628
"722",-4.47480412532833,"IGLV2-11",1.93211438443054e-21,-2.78910473159747,"IGLV2-11",6.55145980431464e-06,-1.58255962169173
"723",2.2217590443711,"TOB2P1",2.19297971567183e-21,2.45913724767293,"TOB2P1",7.19192521734854e-14,-0.281505000082161
"724",-3.47249007873367,"HGFAC",1.45840633741411e-21,-2.62679153538564,"HGFAC",1.01991688587879e-07,-0.747113307394443
"725",-4.07509985168882,"IGLV2-14",1.83363335391356e-21,-3.00590626368907,"IGLV2-14",2.96478763465318e-07,-0.959970327837925
"727",-3.20126385643579,"IGKJ3",2.26283876643285e-21,-2.33859978449469,"IGKJ3",3.26216967343615e-07,-0.772165545876923
"733",-2.20417857413622,"CYP4A22",1.82422034811658e-21,-1.91054510992061,"CYP4A22",2.90439686566328e-09,-0.215146225634107
"734",-2.66951025603321,"IGSF9",2.33004831920064e-21,-1.56133022568864,"IGSF9",1.54280018374482e-05,-1.03949182122563
"736",-3.78557693398,"IGKV1D-8",3.01285500920098e-21,-2.84962292482798,"IGKV1D-8",1.45217366221736e-07,-0.831116086245724
"737",2.99986796706325,"DUSP9",2.81496363349291e-21,3.42425935361749,"DUSP9",9.35681065474626e-16,-0.495599674926548
"738",-3.31305947813176,"IGHV3-6",3.0562607136605e-21,-2.29081074427819,"IGHV3-6",2.96175550300245e-06,-0.933091176442831
"739",-2.40174355353454,"F9",2.19297971567183e-21,-1.75420185047588,"F9",5.7939678110698e-07,-0.573441483114525
"742",-2.56286486032759,"RPS12P21",3.18244714990541e-21,-2.78621839030108,"RPS12P21",6.81357150115916e-13,0.326412310781489
"743",-4.66328401431787,"IGKV1-33",3.06337635517563e-21,-3.35834278931898,"IGKV1-33",1.7322499340016e-07,-1.1858285355651
"744",-4.49379700274631,"IGHV3-21",3.21872844362963e-21,-2.9902458822867,"IGHV3-21",2.28583285835071e-06,-1.39476729328213
"746",-4.66486274805791,"IGKV1-9",3.57704313102152e-21,-2.59990679598465,"IGKV1-9",3.60836048546552e-05,-1.96712510651189
"747",-2.79011798121147,"AC087164.2",3.15018267349791e-21,-2.49061079512797,"AC087164.2",4.78711727899307e-09,-0.204743205025601
"748",-3.35666465906393,"IGLJ3",3.74650698444477e-21,-3.06066366846454,"IGLJ3",1.24918469361198e-09,-0.185241228281111
"752",-2.03749796255443,"AC020908.3",4.13977733840117e-21,-2.3020843610974,"AC020908.3",1.08275838588701e-12,0.354060295572519
"753",-3.54497555644082,"IGHA2",3.49071891550859e-21,-2.9307344866249,"IGHA2",2.17278763259875e-08,-0.507127142593398
"754",-2.01950351326285,"AKR7A3",2.75471491800959e-21,-2.68607470575227,"AKR7A3",8.60963209134312e-18,0.766819924357089
"757",-4.4573503190582,"IGLV1-47",4.08709005946007e-21,-2.90238072577601,"IGLV1-47",1.67446940457568e-06,-1.44865127744532
"760",-4.07663525741021,"IGLL5",3.620347117895e-21,-2.6968335042756,"IGLL5",1.04006725409068e-06,-1.27925112753769
"764",-3.45412796804798,"IGHM",3.48501364392214e-21,-2.90054364164184,"IGHM",1.380548070825e-09,-0.447317559464713
"765",-2.93581756930288,"IGHV1-67",5.45247539457682e-21,-2.56752347820425,"IGHV1-67",7.65351771447037e-09,-0.27137192698056
"769",-3.32160581952573,"IGKV3-7",5.66843641313821e-21,-2.64174983911566,"IGKV3-7",1.03742151196775e-07,-0.580851011891868
"772",-2.31534176066461,"MT2A",4.2946289844313e-21,-2.62569715514213,"MT2A",5.17532668352138e-15,0.408909921934036
"776",-4.54622932860381,"IGHV1-69",6.41085829553262e-21,-3.37911555337568,"IGHV1-69",6.27765874021972e-07,-1.0474181984771
"779",-2.02608139266549,"TPBG",6.94810611855913e-21,-1.60219968517428,"TPBG",1.10735126684714e-07,-0.354046694339275
"783",-4.46312972743336,"IGLV3-19",6.98215911758603e-21,-2.79510260256457,"IGLV3-19",2.22067490271262e-06,-1.56471905154305
"786",2.17130786026256,"HIST1H2AM",8.52505695623255e-21,1.43241373014797,"HIST1H2AM",1.14860848686375e-05,0.723577371085826
"788",-4.45763449666367,"IGHV1-18",8.29260921334069e-21,-2.79175010102253,"IGHV1-18",6.10494105249758e-06,-1.56267039408287
"790",-3.89986238646063,"IGHV1-46",9.56920437713564e-21,-3.07320955748269,"IGHV1-46",1.92968457543528e-07,-0.715541026865043
"794",-2.03831724456379,"CYP4A11",7.84566985772695e-21,-1.83448399777807,"CYP4A11",7.19007006943417e-10,-0.127480296038137
"798",2.23341991771545,"B4GALNT1",1.03606612201989e-20,1.73236811383574,"B4GALNT1",2.449207174098e-07,0.477318273470639
"799",-2.69131709430462,"PODN",8.85740883418209e-21,-2.14678050738055,"PODN",1.66389415086937e-08,-0.459420542629141
"804",-3.64044381905118,"CNDP1",1.06328261527283e-20,-3.35592388820681,"CNDP1",1.1300912889925e-08,-0.165475116190077
"812",-2.88670724940499,"HNRNPA1P33",1.35388334537749e-20,-2.67770289874064,"HNRNPA1P33",9.44785920869538e-10,-0.10899053313529
"814",-2.25983051425389,"MXRA5",1.14024955277786e-20,-1.28528764995701,"MXRA5",5.42169834938082e-05,-0.913600457131555
"815",-2.13057021368109,"ALDOB",1.30431630386523e-20,-1.92314635715733,"ALDOB",1.25335797621535e-09,-0.128583024786544
"819",-2.96856827255782,"MZB1",1.3853522088895e-20,-2.0564786172956,"MZB1",1.74245308509852e-06,-0.829507497469333
"820",3.6027519099521,"HOXA10",1.62068033742692e-20,3.82483928269576,"HOXA10",5.61318829202887e-13,-0.304536002534353
"821",-4.36882234953738,"IGHV4-39",1.60195673440194e-20,-2.20184940092325,"IGHV4-39",0.000145783153831941,-2.08031166173459
"822",-4.53718130419429,"IGHG4",1.48816559433452e-20,-2.76347442260919,"IGHG4",3.52773933877069e-06,-1.67128630040596
"823",-4.38720329431863,"AC132217.1",1.3960303208167e-20,-1.9108057738966,"AC132217.1",0.000206999127012306,-2.39790296756472
"833",-2.36324209562349,"IL1B",2.04045352302552e-20,-1.69345310512176,"IL1B",4.68251541524102e-06,-0.59739339075684
"837",-4.56459393462481,"IGHV4-61",2.22206252600224e-20,-2.97171605999995,"IGHV4-61",9.7370658749684e-06,-1.4846139974344
"841",-2.26714089359232,"MRGPRF",2.15932632384442e-20,-1.56730677891276,"MRGPRF",6.05353231447693e-06,-0.63097820245353
"843",-3.34413554084467,"IGLV1-51",2.1296542228325e-20,-2.30191359334971,"IGLV1-51",2.45259855656531e-06,-0.952752842237658
"844",-4.78317019372675,"IGHV1-69D",2.31310079835935e-20,-3.62298234561625,"IGHV1-69D",3.63058039555561e-07,-1.03364932740145
"845",2.61020877292178,"ILDR2",2.49283686902613e-20,2.11043839139875,"ILDR2",2.65958973898067e-08,0.465428134372383
"848",-3.67153436862673,"IGLV3-27",2.79213083097799e-20,-2.70845078246809,"IGLV3-27",8.68280761571895e-07,-0.862206977745912
"852",-2.87581357131926,"KCNIP4-IT1",2.65125764549921e-20,-2.84097119958529,"KCNIP4-IT1",2.94514410692204e-10,0.0697527822802113
"854",-4.46618158275749,"IGKV3-20",2.43787579388253e-20,-2.88444636014521,"IGKV3-20",6.17091644758526e-07,-1.47592014814667
"855",-2.91904223358416,"IGHJ3P",3.30090666710843e-20,-1.83076761118747,"IGHJ3P",2.45450639785928e-05,-1.01202595409336
"860",-4.69771795719531,"IGKV2-28",3.38238510880401e-20,-3.20727927979171,"IGKV2-28",1.54550915860402e-06,-1.37556485592021
"861",-3.81294361157487,"CCL21",2.98674776387974e-20,-2.86252393667565,"CCL21",1.00787781064455e-07,-0.845219747390886
"862",-2.58573691834951,"PEG3",3.21412070484423e-20,-1.41991765900748,"PEG3",6.09954762800378e-05,-1.10109911106429
"865",-3.8011231804285,"IGHG2",2.6799407558754e-20,-2.55999721340463,"IGHG2",1.99982286900238e-06,-1.14441499118512
"868",-2.21415273295472,"MBL1P",3.86692067302043e-20,-1.39220320184989,"MBL1P",2.42909744068359e-05,-0.758007055241665
"870",-3.89896940422538,"IGLV7-46",4.42493932526449e-20,-2.7276390733074,"IGLV7-46",4.12563271926824e-06,-1.06991529577787
"871",-3.12208100148105,"AC134981.1",4.73985596612926e-20,-2.3079663764013,"AC134981.1",1.62080530758314e-06,-0.724475677693344
"876",-2.75025462888803,"S100A14",4.10579360126276e-20,-1.27189795249499,"S100A14",0.000421335664107349,-1.41778998643179
"877",3.12297347017235,"AC018553.1",5.13406088063375e-20,2.27982746047062,"AC018553.1",2.48924113664027e-06,0.804050676261186
"878",-2.98419412811275,"SPINT1",4.51334826750009e-20,-1.7167441059204,"SPINT1",2.23711749808217e-05,-1.19440087297593
"879",-3.24695117237985,"AC092071.1",4.65109659145011e-20,-3.24745545708492,"AC092071.1",2.94822204777304e-10,0.11650545660439
"883",-3.59855969213207,"IGKJ4",6.33010004990166e-20,-2.49039945678179,"IGKJ4",3.93668116283673e-06,-1.01340218448257
"884",-4.69718825200777,"IGHV3-30",5.50763522038196e-20,-3.14938208871361,"IGHV3-30",3.26322754588885e-06,-1.43455694690864
"887",-2.55509896800739,"ANXA13",5.27086740625108e-20,-1.31966152539306,"ANXA13",0.000219504127504758,-1.17353049861696
"891",-3.07468112135288,"IGLJ2",7.12309088812034e-20,-2.0839874956357,"IGLJ2",1.02941857128848e-05,-0.907339564086548
"894",-2.21275971134283,"IGF1",4.51115057587734e-20,-1.98602538911911,"IGF1",2.27045657088893e-08,-0.146129094080188
"899",-2.72536257344957,"C1orf116",7.45373951443347e-20,-2.34440108926366,"C1orf116",2.52305298240052e-08,-0.29030017251631
"904",-2.28395737347447,"KCNA3",9.27550484067152e-20,-1.65048616995484,"KCNA3",3.80516997505512e-06,-0.562281263334591
"906",3.08774436653932,"MAGEB17",1.0514831991804e-19,1.96306167238877,"MAGEB17",5.4228640233615e-05,1.09447586297695
"907",-3.73210625908692,"IGLC1",7.46999456214173e-20,-2.85201215972371,"IGLC1",2.22684560878464e-07,-0.775189134116528
"909",-3.53175248959957,"AC142381.1",1.18995961362614e-19,-2.2145350092503,"AC142381.1",3.79524555975301e-05,-1.23020023312737
"910",-3.95694903060721,"IGLV3-25",1.10906023466324e-19,-2.84690700405998,"IGLV3-25",3.19135694637763e-06,-1.00528031284285
"914",-2.73332558515377,"MT1E",8.38654262117148e-20,-2.92416774338367,"MT1E",2.20867075052021e-12,0.297771821512369
"915",-3.19567045229744,"MS4A1",1.19532083023171e-19,-2.30133519560222,"MS4A1",2.46600454483094e-07,-0.804882381377777
"916",-4.32849045040418,"IGLV3-21",1.21779756017506e-19,-2.41740724765589,"IGLV3-21",7.42228463957732e-05,-1.81837332577024
"918",2.28938029043587,"HIST1H2AI",1.4196247443932e-19,2.3634842450321,"HIST1H2AI",2.77367182263049e-11,-0.115546711739702
"919",-3.91026699238632,"IGHV4-55",1.43191957163575e-19,-2.09162593143562,"IGHV4-55",0.000339085515164132,-1.73507266350327
"920",-2.92672263422951,"IGLV2-5",1.4768537183584e-19,-1.8285770843731,"IGLV2-5",4.47611433526924e-05,-1.02195834811066
"922",-2.5675631125846,"PPP1R1A",9.40114816576794e-20,-1.01795876895966,"PPP1R1A",0.00680404552433885,-1.49616323064657
"923",-3.42249419855363,"IGHV3-19",1.49193582476789e-19,-2.83739470307177,"IGHV3-19",1.56277411999462e-07,-0.480604698572405
